Region|Area|Sales Area|Cluster|Micro Cluster|MPC Code|SPV Code|SPV Name|CSO Code|CSO Name|PJP Plan Id|PJP Plan name|PJP start date|PJP end date|PJP created by|PJP creation date|PJP Frequency|PJP Modify Date|PJP Status|Outlet Code|Plan Date|Plan Day
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000179|27-02-2020|Thursday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000179|28-02-2020|Friday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000179|29-02-2020|Saturday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000179|01-02-2020|Saturday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000179|03-02-2020|Monday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000179|04-02-2020|Tuesday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000179|05-02-2020|Wednesday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000179|06-02-2020|Thursday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000179|07-02-2020|Friday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000179|08-02-2020|Saturday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000179|10-02-2020|Monday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000179|11-02-2020|Tuesday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000179|12-02-2020|Wednesday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000179|13-02-2020|Thursday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000179|14-02-2020|Friday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000179|15-02-2020|Saturday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000179|17-02-2020|Monday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000179|01-02-2020|Saturday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000179|03-02-2020|Monday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000179|04-02-2020|Tuesday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000179|05-02-2020|Wednesday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000179|06-02-2020|Thursday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000179|07-02-2020|Friday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000179|08-02-2020|Saturday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000179|10-02-2020|Monday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000179|11-02-2020|Tuesday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000179|12-02-2020|Wednesday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000179|13-02-2020|Thursday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000179|14-02-2020|Friday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000179|15-02-2020|Saturday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000179|17-02-2020|Monday
Sumatera|NORTHERN SUMATERA|BATAM|KAB. BATAM||Oracle|||Galaxy|||||||||||230901||
Sumatera|NORTHERN SUMATERA|BATAM|KAB. BATAM||Oracle|||Galaxy|||||||||||230902||
Sumatera|NORTHERN SUMATERA|BATAM|KAB. BATAM||Oracle|||Galaxy|||||||||||230903||
Sumatera|NORTHERN SUMATERA|BATAM|KAB. BATAM||Oracle|||Galaxy|||||||||||230904||
Sumatera|NORTHERN SUMATERA|BATAM|KAB. BATAM||Oracle|||Galaxy|||||||||||230905||
Sumatera|NORTHERN SUMATERA|BATAM|KAB. BATAM||Oracle|||Galaxy|||||||||||230906||
Sumatera|NORTHERN SUMATERA|BATAM|KAB. BATAM||Oracle|||Galaxy|||||||||||230907||
Sumatera|NORTHERN SUMATERA|BATAM|KAB. BATAM||Oracle|||Galaxy|||||||||||230909||
Sumatera|NORTHERN SUMATERA|BATAM|KAB. BATAM||Oracle|||Galaxy|||||||||||230910||
Sumatera|NORTHERN SUMATERA|BATAM|KAB. BATAM||Oracle|||Galaxy|||||||||||230911||
Sumatera|NORTHERN SUMATERA|BATAM|KAB. BATAM||Oracle|||Galaxy|||||||||||230912||
Sumatera|NORTHERN SUMATERA|BATAM|KAB. BATAM||Oracle|||Galaxy|||||||||||230913||
Sumatera|NORTHERN SUMATERA|BATAM|KAB. BATAM||Oracle|||Galaxy|||||||||||230914||
Sumatera|NORTHERN SUMATERA|BATAM|KAB. BATAM||Oracle|||Galaxy|||||||||||230915||
Sumatera|NORTHERN SUMATERA|BATAM|KAB. BATAM||Oracle|||Nokia|||||||||||230916||
Sumatera|NORTHERN SUMATERA|BATAM|KAB. BATAM||Oracle|||Nokia|||||||||||230917||
Sumatera|NORTHERN SUMATERA|BATAM|KAB. BATAM||Oracle|||Nokia|||||||||||230918||
Sumatera|NORTHERN SUMATERA|BATAM|KAB. BATAM||Oracle|||Nokia|||||||||||230919||
Sumatera|NORTHERN SUMATERA|BATAM|KAB. BATAM||Oracle|||Nokia|||||||||||230920||
Sumatera|NORTHERN SUMATERA|BATAM|KAB. BATAM||Oracle|||Nokia|||||||||||230921||
Sumatera|NORTHERN SUMATERA|BATAM|KAB. BATAM||Oracle|||Nokia|||||||||||230922||
Sumatera|NORTHERN SUMATERA|BATAM|KAB. BATAM||Oracle|||Nokia|||||||||||230923||
Sumatera|NORTHERN SUMATERA|BATAM|KAB. BATAM||Oracle|||Nokia|||||||||||230924||
Sumatera|NORTHERN SUMATERA|BATAM|KAB. BATAM||Oracle|||Nokia|||||||||||230925||
Sumatera|NORTHERN SUMATERA|BATAM|KAB. BATAM||Oracle|||Nokia|||||||||||230926||
Sumatera|NORTHERN SUMATERA|BATAM|KAB. BATAM||Oracle|||Nokia|||||||||||230927||
Sumatera|NORTHERN SUMATERA|BATAM|KAB. BATAM||Oracle|||Nokia|||||||||||230928||
Sumatera|NORTHERN SUMATERA|BATAM|KAB. BATAM||Oracle|||Nokia|||||||||||230929||
Sumatera|NORTHERN SUMATERA|BATAM|KAB. BATAM||Oracle|||Nokia|||||||||||230930||
East Java AND Bali Nusra|BALI NUSRA|DENPASAR|||2211||||||||||||||02AprOutlet||
Sumatera|NORTHERN SUMATERA|PADANG|||A1||||||||||||||17000180||
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|14-01-2020|Tuesday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|15-01-2020|Wednesday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|16-01-2020|Thursday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|17-01-2020|Friday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|18-01-2020|Saturday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|19-01-2020|Sunday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|20-01-2020|Monday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|21-01-2020|Tuesday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|22-01-2020|Wednesday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|23-01-2020|Thursday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|24-01-2020|Friday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|25-01-2020|Saturday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|26-01-2020|Sunday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|27-01-2020|Monday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|28-01-2020|Tuesday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|29-01-2020|Wednesday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|30-01-2020|Thursday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|31-01-2020|Friday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|01-02-2020|Saturday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|02-02-2020|Sunday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|03-02-2020|Monday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|04-02-2020|Tuesday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|05-02-2020|Wednesday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|06-02-2020|Thursday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|07-02-2020|Friday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|08-02-2020|Saturday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|09-02-2020|Sunday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|10-02-2020|Monday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|11-02-2020|Tuesday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|12-02-2020|Wednesday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|13-02-2020|Thursday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|14-02-2020|Friday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|15-02-2020|Saturday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|16-02-2020|Sunday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|17-02-2020|Monday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|18-02-2020|Tuesday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|19-02-2020|Wednesday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|20-02-2020|Thursday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|21-02-2020|Friday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|22-02-2020|Saturday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|23-02-2020|Sunday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|24-02-2020|Monday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|25-02-2020|Tuesday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|26-02-2020|Wednesday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|27-02-2020|Thursday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|28-02-2020|Friday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4029|two daily|14-01-2020|29-02-2020|31014|14-01-2020|Daily|12-02-2020|Active|17000181|29-02-2020|Saturday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000181|31-01-2020|Friday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000181|01-02-2020|Saturday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000181|02-02-2020|Sunday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000181|03-02-2020|Monday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000181|04-02-2020|Tuesday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000181|05-02-2020|Wednesday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000181|06-02-2020|Thursday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000181|07-02-2020|Friday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000181|08-02-2020|Saturday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000181|09-02-2020|Sunday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000181|10-02-2020|Monday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000181|11-02-2020|Tuesday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000181|12-02-2020|Wednesday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000181|13-02-2020|Thursday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000181|14-02-2020|Friday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000181|15-02-2020|Saturday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000181|16-02-2020|Sunday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000181|17-02-2020|Monday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000181|18-02-2020|Tuesday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000181|19-02-2020|Wednesday
Central AND West Java|CENTRAL JAVA|KUDUS|CW-CJA-BLOREMPATIGRO||023232|pasupercan1||pacan1||4036|Journey Plan pacan1|31-01-2020|29-02-2020|31014|31-01-2020|Daily|12-02-2020|Active|17000181|20-02-2020|Thursday
